main-captions	MSRvid	2012test	0448	2.600	A dog is looking into swimming pool.	A dog is walking along the edge of a pool.
main-captions	MSRvid	2012test	0449	3.600	A woman mixes a beauty treatment in a glass.	A woman is mixing a cream in a glass with a spoon.
main-captions	MSRvid	2012test	0450	3.600	A man is drawing a picture.	A person is drawing.
main-captions	MSRvid	2012test	0455	1.000	A woman is picking tomatoes.	A woman is pouring batter into a bowl.
main-captions	MSRvid	2012test	0456	2.750	A man is looking at a computer monitor.	A man is using a laptop.
main-captions	MSRvid	2012test	0457	1.250	The boy is riding a tricycle.	A woman is riding a water scooter.
main-captions	MSRvid	2012test	0458	2.750	Two men compete in a tire rolling race.	Two people flipped tractor tires in a race.
main-captions	MSRvid	2012test	0460	0.000	A person is cutting a meat.	A person riding a mechanical bull
main-captions	MSRvid	2012test	0461	0.000	A man is playing a violin.	A woman is using a sewing machine.
main-captions	MSRvid	2012test	0466	2.400	The baby crawled through the doorway.	A baby is crawling across the floor.
main-captions	MSRvid	2012test	0467	2.200	A man is playing keyboard.	A person is playing a piano.
main-captions	MSRvid	2012test	0469	0.200	A man is smelling two pizzas.	A woman is feeding a man.
main-captions	MSRvid	2012test	0471	2.800	A monkey pulls the tail of a dog.	A monkey is teasing a dog at the zoo.
main-captions	MSRvid	2012test	0472	4.000	A dog lies on his back on a wooden floor.	A dog is laying on the floor.
main-captions	MSRvid	2012test	0474	0.000	A woman is frying something in the pan.	A man is playing his guitar.
main-captions	MSRvid	2012test	0476	5.000	A man puts seasoning in a bowl of water.	The man added seasoning to water in a bowl.
main-captions	MSRvid	2012test	0477	0.000	An elderly woman is pouring oil into a frying pan.	A tied man is putting into water.
main-captions	MSRvid	2012test	0479	3.200	A woman is chopping an onion.	A woman is slicing partially into half of an onion.
main-captions	MSRvid	2012test	0480	3.500	The woman picked up the kangaroo.	A woman is carrying a kangaroo.
main-captions	MSRvid	2012test	0481	1.750	A dog biting on a can.	A dog opens a can of food.
main-captions	MSRvid	2012test	0482	1.250	A woman is deboning a fish.	A man catches a fish.
main-captions	MSRvid	2012test	0483	0.833	A man is mowing grass.	A man is busting concrete.
main-captions	MSRvid	2012test	0484	0.000	A cat is watching a TV.	A man is slicing a leave.
main-captions	MSRvid	2012test	0485	3.750	The boy is stuck in the door of the doghouse.	A child is stuck in a dog house.
main-captions	MSRvid	2012test	0486	2.750	People flip into a swimming pool.	Men are falling into a pool.
main-captions	MSRvid	2012test	0489	3.800	A woman swims underwater.	A woman is swimming.
main-captions	MSRvid	2012test	0490	0.200	A man is playing a guitar.	A woman is dancing.
main-captions	MSRvid	2012test	0492	3.400	An airplane is flying in the air.	A South African Airways plane is flying in a blue sky.
main-captions	MSRvid	2012test	0493	1.400	A bear is running from two dogs.	A bear is fighting wolves.
main-captions	MSRvid	2012test	0494	3.800	A woman is resting in a floating raft.	A woman relaxes in an inner tube.
main-captions	MSRvid	2012test	0496	0.400	A man is dieing in an operating room.	A man is kissing a woman in stage.
main-captions	MSRvid	2012test	0497	0.000	A man is holding a leaf.	A woman is watching television.
main-captions	MSRvid	2012test	0498	0.000	A person is riding a horse.	A woman is slicing potatoes.
main-captions	MSRvid	2012test	0499	0.000	A woman is slicing octopus.	A man is playing the guitar.
main-captions	MSRvid	2012test	0500	0.200	A man is breaking water jugs.	A woman is peeling garlic.
main-captions	MSRvid	2012test	0501	0.000	A man is playing a guitar.	A woman is cutting vegetable.
main-captions	MSRvid	2012test	0502	0.000	A girl is eating a cupcake.	A man is slicing a cucumber.
main-captions	MSRvid	2012test	0503	3.800	The little girl played on the grass with a dog and a ball.	A baby plays with a dog and ball.
main-captions	MSRvid	2012test	0505	2.250	People ride and paddle a raft.	Four people are floating on a raft.
main-captions	MSRvid	2012test	0508	2.400	The lady cut up a potatoe.	A man is cutting a potato.
main-captions	MSRvid	2012test	0510	3.200	The missile exploded.	A rocket exploded.
main-captions	MSRvid	2012test	0511	1.600	A dog is playing in the snow.	A dog is pawing at a fly in the carpet before it.
main-captions	MSRvid	2012test	0512	0.400	A woman is dancing with other women.	A woman is shredding chicken.
main-captions	MSRvid	2012test	0513	0.000	A boy is pushing a van.	A person is slicing a tomato.
main-captions	MSRvid	2012test	0515	0.400	A boy is making some dance steps.	A boy is pouring something from a pitcher.
main-captions	MSRvid	2012test	0516	0.600	A woman is opening a soda and drinking it.	A woman is riding on an elephant.
main-captions	MSRvid	2012test	0517	1.000	A man is assembling speaker parts.	A man is playing the guitar.
main-captions	MSRvid	2012test	0519	4.600	The dog walked along the edge of the pool.	A dog is walking along a pool.
main-captions	MSRvid	2012test	0520	4.250	Butter is being put into a bowl.	A man cutting butter into a mixing bowl.
main-captions	MSRvid	2012test	0522	1.500	Raccoons are eating.	A man is eating.
main-captions	MSRvid	2012test	0523	3.500	Someone fell off a horse.	A man gets knocked off of a horse.
main-captions	MSRvid	2012test	0525	0.000	A woman peels an apple.	A man pops wheelies on a motorcycle.
main-captions	MSRvid	2012test	0526	0.000	A man is taking some math classes.	A man is rinsing a steak.
main-captions	MSRvid	2012test	0527	0.000	Animals are playing in water.	Two men are playing ping pong.
main-captions	MSRvid	2012test	0528	0.333	A man is riding a horse and jumping over obstacles.	A man is kicking a soccer ball.
main-captions	MSRvid	2012test	0529	0.333	A person is doing pencil tricks with his hand.	A person is slicing carrots in half.
main-captions	MSRvid	2012test	0530	3.333	The person lit the cameras on fire.	A person is blow torching cameras.
main-captions	MSRvid	2012test	0531	4.333	The man is slicing the tape from the box.	A man is cutting open a box.
main-captions	MSRvid	2012test	0534	0.800	A man is fishing in the river.	A man is singing while walking down the sidewalk.
main-captions	MSRvid	2012test	0535	0.200	A man is riding a bike.	A woman is dancing in the street.
main-captions	MSRvid	2012test	0536	0.000	A man is doing push-ups.	A woman is cutting some octopus.
main-captions	MSRvid	2012test	0537	0.000	A man is playing guitar.	A woman is slicing up some pork.
main-captions	MSRvid	2012test	0542	2.800	The little boy is singing and playing the guitar.	A baby is playing a guitar.
main-captions	MSRvid	2012test	0543	0.800	A woman is powdering her face.	The woman is tapping her fingers on the table.
main-captions	MSRvid	2012test	0546	0.000	A woman is peeling a potato.	A lion is walking around.
main-captions	MSRvid	2012test	0547	0.250	A woman is firing a rifle.	A man is performing stunts.
main-captions	MSRvid	2012test	0552	0.500	A woman puts a garland over a man's shoulders.	A man pours water over a pilots head.
main-captions	MSRvid	2012test	0553	3.750	An old woman is shaking hand with a man.	A man and a woman shake hands.
main-captions	MSRvid	2012test	0555	1.750	The woman is waterskiing.	A woman is wake boarding on a lake.
main-captions	MSRvid	2012test	0556	2.667	Trees are bending in storm.	Trees are hit by very hard winds.
main-captions	MSRvid	2012test	0558	0.400	A man and woman is riding in a car.	A woman is frying shrimp.
main-captions	MSRvid	2012test	0559	0.000	A man is moving a tree limb.	The woman is playing the violin.
main-captions	MSRvid	2012test	0561	1.000	A man plays a piano.	A woman is playing the violin.
main-captions	MSRvid	2012test	0562	0.800	A person pours oil on a skillet.	A person is dicing an onion.
main-captions	MSRvid	2012test	0564	0.000	The animal is eating.	A woman is dancing.
main-captions	MSRvid	2012test	0566	4.000	The woman is walking her dog.	A woman walks her dog down the street.
main-captions	MSRvid	2012test	0570	5.000	A group of people sing.	Some people are singing.
main-captions	MSRvid	2012test	0571	4.400	The cat is drinking milk.	A cat is licking from a saucer of milk.
main-captions	MSRvid	2012test	0574	2.000	A girl is making eyelid.	A woman is applying eyeshadow.
main-captions	MSRvid	2012test	0576	2.800	Two men are fighting.	Two men are fighting using a form of martial arts.
main-captions	MSRvid	2012test	0581	2.500	The military officer barked at the recruits.	An officer is talking to recruits.
main-captions	MSRvid	2012test	0582	2.500	The man is putting chicken into the container.	A man is putting foods in a box.
main-captions	MSRvid	2012test	0583	2.250	A man is tying on a stenographers machine.	the man used a stenograph.
main-captions	MSRvid	2012test	0584	3.600	A woman is adding pasta to a pot of water.	A woman is making noodles.
main-captions	MSRvid	2012test	0585	1.200	A woman is lying on a blanket on a rock and reading a book.	A woman seated is singing a song and playing the guitar too.
main-captions	MSRvid	2012test	0586	0.200	Two puppies are playing with each other.	Some men are playing soccer.
main-captions	MSRvid	2012test	0587	1.000	A man is running on a field.	A man climbs up a rope.
main-captions	MSRvid	2012test	0588	0.400	A man is hugging someone.	A man is taking a picture.
main-captions	MSRvid	2012test	0589	2.800	Someone is pouring ingrediants into a pot.	A man puts vegetables into a pot.
main-captions	MSRvid	2012test	0591	0.000	A couple are walking.	Some men are sawing.
main-captions	MSRvid	2012test	0593	3.000	A person is playing a guitar.	The man played his guitar.
main-captions	MSRvid	2012test	0594	3.000	A person is adding food in a pan.	A woman puts rice into a pan.
main-captions	MSRvid	2012test	0595	2.800	A group of penguins is walking.	A large amount of penguins are heading to the ocean.
main-captions	MSRvid	2012test	0596	0.000	A man is playing a guitar.	Someone is handling a bun.
main-captions	MSRvid	2012test	0597	0.000	A dog is jumping on a trampoline.	A boy is playing a guitar.
main-captions	MSRvid	2012test	0598	2.200	A man is shaking a container over a kitchen sink.	A man is emptying a plastic container.
main-captions	MSRvid	2012test	0600	3.750	A man is walking with a horse.	A man is leading a horse around by it's halter.
main-captions	MSRvid	2012test	0601	4.000	Paper is being cut with scissors.	A piece of paper is being cut.
main-captions	MSRvid	2012test	0603	3.500	A person peels shrimp.	The lady peeled the shrimp.
main-captions	MSRvid	2012test	0604	0.800	A man is playing a guitar.	A man tries to read the paper.
main-captions	MSRvid	2012test	0605	0.800	A man making a bed in a hotel.	A man is holding a animal.
main-captions	MSRvid	2012test	0608	1.750	The dog pulled the dogs tail and then his leg.	A monkey pulled a dogs tail.
main-captions	MSRvid	2012test	0609	3.000	A woman beats two eggs in a bowl.	A person is mixing ingredients in a bowl.
main-captions	MSRvid	2012test	0612	0.000	A man is jumping rope outside.	A woman is slicing a cucumber.
main-captions	MSRvid	2012test	0613	0.000	A person is slicing some onions.	A hamster is singing.
main-captions	MSRvid	2012test	0614	0.000	A woman holds a kangaroo.	A man in a hat sings a song.
main-captions	MSRvid	2012test	0616	3.800	Soccer players are kicking a soccer ball into the goal.	A soccer player scores a goal.
main-captions	MSRvid	2012test	0617	3.200	A woman is cooking something.	A woman is pouring ingredients into a frying pan.
main-captions	MSRvid	2012test	0618	3.200	A woman is swimming in the beach.	A woman splashes around in the ocean's waves.
main-captions	MSRvid	2012test	0619	0.800	A man is carrying another man.	A man sprays another man with water from a hose.
main-captions	MSRvid	2012test	0620	1.500	The woman is putting paste into a dish.	A woman is pulling some kind of sticky goo out of a bowl.
main-captions	MSRvid	2012test	0621	2.750	A man is holding up and talking about a gray You Tube T-shirt.	A man is showing a t shirt.
main-captions	MSRvid	2012test	0623	3.750	Someone pours olive oil into a bowl of tomato wedges.	The man poured oil on the tomato slices.
main-captions	MSRvid	2012test	0624	3.200	A man is playing the guitar.	The man played his guitar with a friend.
main-captions	MSRvid	2012test	0625	0.800	Someone is boiling okra in a pot.	Someone pours olive oil into a bowl of tomato wedges.
main-captions	MSRvid	2012test	0626	0.000	A person is peeling a potato.	A cat is licking a small bottle.
main-captions	MSRvid	2012test	0627	0.000	A cat is jumping into a box.	A young man is talking to a leaf.
main-captions	MSRvid	2012test	0629	1.400	The woman is seasoning the oil.	A woman is pouring ingredients in a bowl.
main-captions	MSRvid	2012test	0630	3.200	A cat is sliding upside down under a couch.	A cat is crawling under a piece of furniture on it's back.
main-captions	MSRvid	2012test	0631	2.200	A woman dances while a man plays the keyboard.	A woman is dancing on a stage.
main-captions	MSRvid	2012test	0632	2.533	A chef is cleaning up a bowl of soup.	A man is wiping the edge of a bowl off.
main-captions	MSRvid	2012test	0633	3.400	An explosion is booming in the desert.	A nuclear weapon explodes in a desert.
main-captions	MSRvid	2012test	0634	0.000	A woman slices a lemon.	A man is talking into a microphone.
main-captions	MSRvid	2012test	0635	0.800	An overweight man is skipping rope.	A young man is dancing.
main-captions	MSRvid	2012test	0637	3.200	The lady cracked two raw eggs.	The woman is cracking eggs into a bowl.
main-captions	MSRvid	2012test	0638	0.000	A man sharpens a pencil using a knife.	A woman is dancing in the rain.
main-captions	MSRvid	2012test	0639	0.000	Plastic toys are floating in water.	The ladies are performing a dance.
main-captions	MSRvid	2012test	0641	3.000	The turtle followed the fish.	A sea turtle is hunting for fish.
main-captions	MSRvid	2012test	0642	2.800	The woman is pencilling on eye shadow.	The girl is using an eye pencil on her eyelid.
main-captions	MSRvid	2012test	0643	0.000	A man is tying his shoe.	A dog is riding on a bicyclists shoulders.
main-captions	MSRvid	2012test	0645	0.417	A woman is slicing meat with a knife.	A man is spreading out dough.
main-captions	MSRvid	2012test	0646	0.000	A dog is running on the ground.	A girl is tapping her finger nails.
main-captions	MSRvid	2012test	0649	1.000	A man is petting a tied up dog.	A man is showing his dog to the camera.
main-captions	MSRvid	2012test	0650	2.000	A woman is walking on an open ground with a pet dog as some other dogs follow them.	A man is walking with several dogs.
main-captions	MSRvid	2012test	0651	0.000	A woman is mincing some garlic.	A person is cleaning a disk.
main-captions	MSRvid	2012test	0654	2.500	Two teams are playing soccer.	Different sets of teams are playing football on a field.
main-captions	MSRvid	2012test	0655	2.000	A rat like creature is smelling around.	An animal is walking on the ground.
main-captions	MSRvid	2012test	0657	0.000	Two Sumo ringers are fighting each other.	A man rides a water toy in the water.
main-captions	MSRvid	2012test	0659	0.000	A man lays on the ground and aims a rifle.	A man is spreading butter on a tortilla.
main-captions	MSRvid	2012test	0661	2.818	A couple are running towards the ocean.	A man and and woman are running together, holding hands.
main-captions	MSRvid	2012test	0666	3.533	A woman is chopping a hard egg.	A person is cutting  boiled egg into pieces.
main-captions	MSRvid	2012test	0667	3.800	Two robots share a kiss.	A male and female robot are kissing.
main-captions	MSRvid	2012test	0668	3.250	A cat is trying to touch a dog.	The cat teased the dog by touching his head.
main-captions	MSRvid	2012test	0670	4.000	The rhino grazed on the grass.	A rhino is grazing in a field.
main-captions	MSRvid	2012test	0671	0.000	The man drove his little red car around the traffic.	The dog ran in the water at the beach.
main-captions	MSRvid	2012test	0672	1.000	A man is cutting bread.	A man is doing tricks with a soccer ball.
main-captions	MSRvid	2012test	0675	2.600	A cat rapidly swats a kid in the head.	A cat and a boy play together.
main-captions	MSRvid	2012test	0676	1.400	A cat is playing in a box.	The dog is playing with the floor cleaner.
main-captions	MSRvid	2012test	0678	3.200	The couple danced in the church.	A couple slow dances.
main-captions	MSRvid	2012test	0680	0.000	A man is patting an alligator on the mouth.	A person is dumping chopped vegetables into a pot on the stove.
main-captions	MSRvid	2012test	0681	0.000	A person checks some rice pudding.	A horse is running.
main-captions	MSRvid	2012test	0684	0.000	A woman is stirring two eggs in a glass bowl.	A young girl is singing on a stage.
main-captions	MSRvid	2012test	0685	0.000	The man is playing the drums.	A man pours cleaner in his sink.
main-captions	MSRvid	2012test	0687	3.800	A man is slicing a pepper.	A person cuts a big green pepper apart.
main-captions	MSRvid	2012test	0688	0.643	A woman is speaking in sign language.	A woman spices some seafood.
main-captions	MSRvid	2012test	0689	0.000	A boy is crawling into a dog house.	A cat is playing on the floor.
main-captions	MSRvid	2012test	0690	2.250	The girl flew her kite while she ran up a hill.	A girl loses her kite.
main-captions	MSRvid	2012test	0691	1.250	A woman is placing food in a pot of hot water.	A woman is frying meat.
main-captions	MSRvid	2012test	0692	3.400	A small monkey walks through water.	A monkey is wading across a marsh.
main-captions	MSRvid	2012test	0693	0.000	A man is riding a bike.	A panda bear is eating.
main-captions	MSRvid	2012test	0694	0.200	A young man is singing and playing the piano.	The man is writing a letter.
main-captions	MSRvid	2012test	0695	0.500	A boy takes off his sunglasses.	A boy is screaming.
main-captions	MSRvid	2012test	0696	0.000	A girl is playing a piano.	A boy is doing push ups.
main-captions	MSRvid	2012test	0699	4.000	The lady sliced a tomatoe.	Someone is cutting a tomato.
main-captions	MSRvid	2012test	0700	0.000	Someone is holding a hedgehog.	A onion is being sliced.
main-captions	MSRvid	2012test	0701	1.000	A woman peels a potato.	A woman is grilling pineapples.
main-captions	MSRvid	2012test	0705	0.000	A cat is drinking some water.	A truck is going down a hill.
main-captions	MSRvid	2012test	0706	0.000	A person is putting salt and pepper on a piece of pork.	A youngster is sitting on a piano.
main-captions	MSRvid	2012test	0707	0.000	The man sat in his chair and stared.	The little girl is putting her hair into a pony tail.
main-captions	MSRvid	2012test	0708	1.800	A woman is dicing a potato.	A woman cuts tofu into tiny pieces.
main-captions	MSRvid	2012test	0710	1.200	A baby is crawling happily.	A baby sneezed and scared another baby.
main-captions	MSRvid	2012test	0711	0.600	A person is frying a meat in the pan.	A man is cutting a vegetable.
main-captions	MSRvid	2012test	0712	0.250	A man is looking out of a window.	A woman is swimming in the water.
main-captions	MSRvid	2012test	0713	3.250	A man seated is playing the guitar.	A man is playing an acoustic guitar and singing into a microphone.
main-captions	MSRvid	2012test	0715	1.250	A woman is slicing an onion with a knife.	A man is preparing some dish.
main-captions	MSRvid	2012test	0718	4.000	A rider is running and jumping her horse.	A woman jumps hurdles on a horse.
main-captions	MSRvid	2012test	0719	3.250	A boy is playing a key-board.	A boy is sitting in a room playing a piano by lamp light.
main-captions	MSRvid	2012test	0721	0.750	Two men are fighting.	The man is exercising.
main-captions	MSRvid	2012test	0722	3.250	A man is playing a wooden flute while several other men play bongo drums.	A man is playing a flute.
main-captions	MSRvid	2012test	0724	1.200	A person is petting a monkey.	A man is holding a slow loris.
main-captions	MSRvid	2012test	0727	3.800	Two cartoon rabbits are kissing.	A rabbit is kissing another rabbit.
main-captions	MSRvid	2012test	0728	3.400	The hedgehog chewed on the towel.	A hedgehog is biting at a blanket.
main-captions	MSRvid	2012test	0731	0.000	A cat is licking himself.	A man is slicing a white onion with a mandolin slicer.
main-captions	MSRvid	2012test	0735	3.500	A small guinea pig is gnawing and eating a piece of carrot on the floor.	A Guinea pig eats a carrot.
main-captions	MSRvid	2012test	0736	3.750	Four boys are standing in front of the burning car.	Four young men stand still as a car explodes behind them.
main-captions	MSRvid	2012test	0738	4.000	A man is smoking.	The man sat in his suit and smoked.
main-captions	MSRvid	2012test	0740	0.200	A woman is adding sauce to some food.	A person is cutting leaves.
main-captions	MSRvid	2012test	0744	0.000	Three children are eating their food.	The deer jumped over the fence.
main-captions	MSRvid	2012test	0745	0.000	A submarine is going through water.	A baby is falling asleep.
main-captions	MSRvid	2012test	0746	0.800	A man is running on a street.	A man plays the guitar.
main-captions	MSRvid	2012test	0747	0.000	A person is slicing an onion.	A cat is pooping into a toilet.
main-captions	MSRvid	2012test	0748	0.000	A badger is digging in the dirt.	A man is moving large rocks.
main-captions	MSRvid	2012test	0749	0.000	A woman is slicing big pepper.	A dog is moving its mouth.
main-captions	MSRvid	2012train	0000	5.000	A man is riding a bicycle.	A man is riding a bike.
main-captions	MSRvid	2012train	0003	0.600	A man and a woman are kissing each other.	A man and a woman are talking to each other.
main-captions	MSRvid	2012train	0004	4.200	A woman is slicing an onion.	A woman is cutting an onion.
main-captions	MSRvid	2012train	0009	3.750	A small boy is playing with a dog.	A baby is playing with a dog.
main-captions	MSRvid	2012train	0010	5.000	The man is drawing.	A man is drawing.
main-captions	MSRvid	2012train	0011	1.250	A man is cutting a potato.	A woman is cutting a tomato.
main-captions	MSRvid	2012train	0017	3.600	A boy is playing a guitar.	A kid is playing a guitar.
main-captions	MSRvid	2012train	0023	5.000	A woman is cutting an onion.	A woman is cutting through an onion.
main-captions	MSRvid	2012train	0024	5.000	A toy train is striking a toy car.	A toy train strikes a toy car.
main-captions	MSRvid	2012train	0025	2.200	A man is playing the guitar.	A man is playing the flute.
main-captions	MSRvid	2012train	0026	5.000	A cat opens a drawer and climbs inside.	A cat is opening a drawer and climbing inside.
main-captions	MSRvid	2012train	0027	4.250	A woman is frying a food.	A woman is deep frying food.
main-captions	MSRvid	2012train	0029	2.500	A man is dicing an onion.	A woman is cutting an onion.
main-captions	MSRvid	2012train	0030	2.800	A girl is playing a guitar.	A man is playing a guitar.
main-captions	MSRvid	2012train	0031	2.800	A girl is singing on stage.	A man is singing on stage.
main-captions	MSRvid	2012train	0032	2.800	A woman is riding a horse.	A woman is riding a donkey.
main-captions	MSRvid	2012train	0033	2.800	A girl is playing a guitar.	A man is playing a guitar.
main-captions	MSRvid	2012train	0034	5.000	A woman is brushing some shrimp.	A woman brushes some shrimp.
main-captions	MSRvid	2012train	0035	4.800	A man is dancing on the ceiling.	A man is dancing on the ceiling of a room.
main-captions	MSRvid	2012train	0037	4.200	A woman thinly slices an onion with a large knife.	A woman is slicing onions with a large knife.
main-captions	MSRvid	2012train	0038	5.000	A man is playing a keyboard.	A man plays a keyboard.
main-captions	MSRvid	2012train	0039	5.000	A man plays the guitar.	A man is playing the guitar.
main-captions	MSRvid	2012train	0040	5.000	A woman is peeling a potato.	A woman peels a potato.
main-captions	MSRvid	2012train	0041	3.750	A woman is handling a frog.	A man is holding a frog.
main-captions	MSRvid	2012train	0043	2.000	A man is playing a flute.	A man is playing a guitar.
main-captions	MSRvid	2012train	0045	1.583	A man is playing a guitar.	A man is playing a flute.
main-captions	MSRvid	2012train	0046	1.778	A man is playing a piano.	A man is playing a guitar.
main-captions	MSRvid	2012train	0047	2.000	A man is playing a guitar.	A man is playing a piano.
main-captions	MSRvid	2012train	0048	2.000	A man is playing a flute.	A man is playing a guitar.
main-captions	MSRvid	2012train	0049	2.000	A man is playing a flute.	A man is playing a guitar.
main-captions	MSRvid	2012train	0050	3.200	Two women are on a couch.	Two women are hugging on a couch.
main-captions	MSRvid	2012train	0051	3.800	Someone is slicing a cucumber.	A man is slicing a cucumber.
main-captions	MSRvid	2012train	0052	4.400	A kitten is playing with a blue rope toy.	A kitten is playing with a toy.
main-captions	MSRvid	2012train	0054	5.000	The dog is barking at the toy.	A dog is barking at a toy.
main-captions	MSRvid	2012train	0055	3.500	A person folds a tortilla.	A man folds a tortilla.
main-captions	MSRvid	2012train	0056	4.000	A cat is drinking milk.	A kitten is drinking milk.
main-captions	MSRvid	2012train	0057	3.500	A person is driving a car.	A man is driving a car.
main-captions	MSRvid	2012train	0058	4.400	A turtle is walking.	A tortoise is walking.
main-captions	MSRvid	2012train	0059	3.800	A cow is eating grass.	A cow is eating hay.
main-captions	MSRvid	2012train	0060	2.600	A woman is chopping broccoli.	A woman is chopping garlic.
main-captions	MSRvid	2012train	0061	3.000	A man is crying.	A man is screaming.
main-captions	MSRvid	2012train	0063	5.000	The man is playing the guitar.	A man is playing guitar.
main-captions	MSRvid	2012train	0064	3.667	A man is cutting an onion.	A man is cutting a plantain.
main-captions	MSRvid	2012train	0065	2.333	A man is slicing a potato.	A woman is peeling a potato.
main-captions	MSRvid	2012train	0069	4.000	A woman is tapping her fingers on a table.	A woman is tapping her fingers.
main-captions	MSRvid	2012train	0070	4.400	Someone is boiling okra in a pot.	Someone is cooking okra in a pan.
main-captions	MSRvid	2012train	0071	0.200	A man is smoking.	A man is mixing.
main-captions	MSRvid	2012train	0072	5.000	The man is playing the drums.	A man is playing drums.
main-captions	MSRvid	2012train	0073	5.000	A man dives into a pool.	A man is diving into a pool.
main-captions	MSRvid	2012train	0074	4.000	A woman is cutting a leak.	A woman is slicing a leek.
main-captions	MSRvid	2012train	0077	4.600	A little boy is playing a guitar.	A boy is playing guitar.
main-captions	MSRvid	2012train	0080	2.600	A woman is dancing.	The man is dancing.
main-captions	MSRvid	2012train	0081	2.600	Women are talking.	The men are talking.
main-captions	MSRvid	2012train	0082	2.600	A girl is putting gel in her hair.	A woman is putting gel on her hair.
main-captions	MSRvid	2012train	0083	2.200	A kid is playing guitar.	A man is playing a guitar.
main-captions	MSRvid	2012train	0084	1.700	A group of people are marching in place.	A group of people are dancing in concert.
main-captions	MSRvid	2012train	0086	2.000	The woman is shooting a machine gun.	The man is shooting a gun.
main-captions	MSRvid	2012train	0087	4.000	A man played the piano.	A man plays a piano.
main-captions	MSRvid	2012train	0088	3.250	A woman is slicing an onion.	Someone is slicing a onion.
main-captions	MSRvid	2012train	0089	4.500	A man is slicing a cucumber.	A man is cutting cucumbers.
main-captions	MSRvid	2012train	0090	2.600	A girl is eating a cupcake.	A woman is eating a cupcake.
main-captions	MSRvid	2012train	0091	2.000	A woman is cutting an onion.	A man is chopping an onion.
main-captions	MSRvid	2012train	0092	1.800	The man is playing a guitar.	A baby is playing a guitar.
main-captions	MSRvid	2012train	0093	1.556	A man is playing the guitar.	A man is playing the drums.
main-captions	MSRvid	2012train	0094	4.500	Two little girls talk on the telephone.	Two girls talk on the phone.
main-captions	MSRvid	2012train	0095	4.000	A man is chopping a log with an axe.	A man is chopping a tree trunk with an axe.
main-captions	MSRvid	2012train	0099	1.600	A person is cutting a capsicum into pieces.	A person is slicing a garlic into pieces.
main-captions	MSRvid	2012train	0100	0.500	A man is talking with a woman.	A woman is walking with a dog.
main-captions	MSRvid	2012train	0101	1.400	The man is walking.	A man is talking.
main-captions	MSRvid	2012train	0102	1.600	Someone is pouring oil into a skillet.	Someone is pouring milk into a blender.
main-captions	MSRvid	2012train	0103	4.400	A small kitten is playing a ball.	A kitten is playing with a ball.
main-captions	MSRvid	2012train	0104	1.800	A man is playing a guitar.	A woman is playing a flute.
main-captions	MSRvid	2012train	0106	2.600	A girl is playing a violin.	A girl is playing a flute.
main-captions	MSRvid	2012train	0108	1.600	A man is playing two pianos.	A cat is playing a piano.
main-captions	MSRvid	2012train	0109	3.000	A man is exercising.	A girl is exercising.
main-captions	MSRvid	2012train	0110	2.000	A person is slicing a scallop.	A person is slicing octopus.
main-captions	MSRvid	2012train	0111	2.000	A man and a woman are riding on their bicycles.	A man and woman are riding a motorcycle.
main-captions	MSRvid	2012train	0113	4.000	Two men are fighting in a cow pasture.	Two men are fighting in a cattle pen.
main-captions	MSRvid	2012train	0114	3.000	A woman is adding oil to a pan.	A man is pouring oil into a pan.
main-captions	MSRvid	2012train	0115	4.400	A girl makes up her bed.	A young girl makes her bed.
main-captions	MSRvid	2012train	0116	4.800	The cat played with a watermelon.	A cat is playing with a watermelon.
main-captions	MSRvid	2012train	0117	4.800	A girl jumps on a car.	A girl is jumping onto a car.
main-captions	MSRvid	2012train	0121	0.727	A man is praying.	A man is running.
main-captions	MSRvid	2012train	0122	0.000	A car is parking.	A cat is playing.
main-captions	MSRvid	2012train	0123	1.250	A man is running.	A man is dancing.
main-captions	MSRvid	2012train	0126	0.500	A man is singing.	A man is dancing.
main-captions	MSRvid	2012train	0127	3.250	A man is carrying another man over his shoulder.	A man is carrying someone on his shoulder.
main-captions	MSRvid	2012train	0128	1.333	A woman is peeling a potato.	A woman is slicing a tomato.
main-captions	MSRvid	2012train	0129	1.000	A woman is cutting a tomato.	A woman is slicing a potato.
main-captions	MSRvid	2012train	0130	1.400	Someone is peeling a potato.	Someone is slicing a tomato.
main-captions	MSRvid	2012train	0131	1.333	A woman is peeling a potato.	A woman is slicing a tomato.
main-captions	MSRvid	2012train	0132	5.000	Two robots kiss.	Two robots are kissing.
main-captions	MSRvid	2012train	0133	4.000	Two boys on a couch are playing video games.	Two boys are playing a video game.
main-captions	MSRvid	2012train	0135	4.400	A woman is squeezing a lemon.	A woman is squeezing juice out of a lemon.
main-captions	MSRvid	2012train	0139	1.200	A woman is slicing an onion.	A man is slicing a tomato.
main-captions	MSRvid	2012train	0140	1.200	A woman is slicing a carrot.	A man is slicing a tomato.
main-captions	MSRvid	2012train	0142	1.250	A girl is styling her hair.	A girl is filing her nails.
main-captions	MSRvid	2012train	0143	5.000	A man walking down the stairs.	A man walks down a staircase.
main-captions	MSRvid	2012train	0147	2.000	Two people are riding a motorcycle.	Two people are riding a bike.
main-captions	MSRvid	2012train	0148	2.200	A man is playing a guitar.	A woman is playing an electric guitar.
main-captions	MSRvid	2012train	0149	3.200	A man is playing a guitar and singing.	A man is playing a guitar.
