question-question	2016	0443	5	What language does this look like?	What is this language?	StackExchange Network: http://history.stackexchange.com/questions/11914 Author: Scherf (http://history.stackexchange.com/users/3908)	StackExchange Network: http://linguistics.stackexchange.com/questions/11287 Author: alejandra (http://linguistics.stackexchange.com/users/8084) Last Editor: Danger Fourpence (http://linguistics.stackexchange.com/users/783)
question-question	2016	0448	4	What type of pants are good for weight lifting?	What is good workout attire for weight lifting?	StackExchange Network: http://fitness.stackexchange.com/questions/6753 Author: S. Robert James (http://fitness.stackexchange.com/users/3439) Last Editor: Baarn (http://fitness.stackexchange.com/users/3941)	StackExchange Network: http://fitness.stackexchange.com/questions/5150 Author: Justin (http://fitness.stackexchange.com/users/2723) Last Editor: Justin (http://fitness.stackexchange.com/users/2723)
question-question	2016	0468	0	What is the best way to clean your clothes dryer exhaust?	What is the best way to clean a grater?	StackExchange Network: http://diy.stackexchange.com/questions/5401 Author: Jason (http://diy.stackexchange.com/users/2177)	StackExchange Network: http://cooking.stackexchange.com/questions/12048 Author: Mien (http://cooking.stackexchange.com/users/4580) Last Editor: samthebrand (http://cooking.stackexchange.com/users/7107)
question-question	2016	0471	5	What more can I do to improve my credit score?	What can I realistically do to raise my credit score?	StackExchange Network: http://money.stackexchange.com/questions/13316 Author: tarheel (http://money.stackexchange.com/users/5647)	StackExchange Network: http://money.stackexchange.com/questions/12142 Author: NeedAdvice (http://money.stackexchange.com/users/2427)
question-question	2016	0476	1	How can I remove a really stuck screw?	How can I remove paint from slotted screw heads?	StackExchange Network: http://diy.stackexchange.com/questions/16263 Author: Tester101 (http://diy.stackexchange.com/users/33) Last Editor: Steven (http://diy.stackexchange.com/users/4207)	StackExchange Network: http://diy.stackexchange.com/questions/22222 Author: Bryce (http://diy.stackexchange.com/users/5960) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0479	2	What causes these chips in a cement brick wall, and how can I fix them?	What are these holes in my concrete wall and how can I mount things to them?	StackExchange Network: http://diy.stackexchange.com/questions/68701 Author: Ebbie M (http://diy.stackexchange.com/users/39097) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/26891 Author: emmby (http://diy.stackexchange.com/users/6003) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)
question-question	2016	0482	2	What could be causing my toilet to back up?	What could be causing water to back up into my bathroom basin?	StackExchange Network: http://diy.stackexchange.com/questions/15268 Author: Chris Miller (http://diy.stackexchange.com/users/6643) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/46711 Author: donya (http://diy.stackexchange.com/users/24035) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0485	4	What is the difference between a Rollover IRA and a Roth IRA?	What are the differences between a "traditional" IRA and a Roth IRA?	StackExchange Network: http://money.stackexchange.com/questions/5048 Author: Kyle Trauberman (http://money.stackexchange.com/users/2185)	StackExchange Network: http://money.stackexchange.com/questions/5 Author: bms1 (No OwnerUserId. Deleted?) Last Editor: Chris W. Rea (http://money.stackexchange.com/users/3)
question-question	2016	0487	4	How to deal with the child when both the parents are not on the same page?	How to deal with the toddler when me and my partner are not on the same page?	StackExchange Network: http://parenting.stackexchange.com/questions/8776 Author: TheIndependentAquarius (http://parenting.stackexchange.com/users/2221) Last Editor: lmjohns3 (http://parenting.stackexchange.com/users/4740)	StackExchange Network: http://parenting.stackexchange.com/questions/9171 Author: Pommie2319 (http://parenting.stackexchange.com/users/4932) Last Editor: TheIndependentAquarius (http://parenting.stackexchange.com/users/2221)
question-question	2016	0491	1	How do I reconnect a ceiling fan light chain?	How do I wire a replacement ceiling fan?	StackExchange Network: http://diy.stackexchange.com/questions/3894 Author: Inquirer10 (No OwnerUserId. Deleted?) Last Editor: Aarthi (http://diy.stackexchange.com/users/3312)	StackExchange Network: http://diy.stackexchange.com/questions/56220 Author: Elizabeth Butler (http://diy.stackexchange.com/users/30323) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0497	4	How do I pump up water pressure in my shower?	How can I fix low water pressure in one shower?	StackExchange Network: http://diy.stackexchange.com/questions/32212 Author: Mike Hanas (http://diy.stackexchange.com/users/15320) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/56055 Author: pokorourk (http://diy.stackexchange.com/users/30216)
question-question	2016	0507	4	Greek type D visa: Can I travel to other Schengen countries?	Can I go to visit Schengen countries with visa type D-mult?	StackExchange Network: http://travel.stackexchange.com/questions/35941 Author: saad (http://travel.stackexchange.com/users/19764) Last Editor: hippietrail (http://travel.stackexchange.com/users/140)	StackExchange Network: http://travel.stackexchange.com/questions/50593 Author: Sri Umaroh handayani (http://travel.stackexchange.com/users/31423) Last Editor: hippietrail (http://travel.stackexchange.com/users/140)
question-question	2016	0517	1	How should I store eggs in the refrigerator?	How long can I store cooked rice in the refrigerator?	StackExchange Network: http://cooking.stackexchange.com/questions/40988 Author: Jeff Axelrod (http://cooking.stackexchange.com/users/2690)	StackExchange Network: http://cooking.stackexchange.com/questions/28619 Author: Brann (http://cooking.stackexchange.com/users/14428)
question-question	2016	0519	4	What can I do about out of square rough opening for new windows?	What can I do about a Rough opening that is REALLY out of square?	StackExchange Network: http://diy.stackexchange.com/questions/37327 Author: user18923 (http://diy.stackexchange.com/users/18923) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/64282 Author: MiltonMan (http://diy.stackexchange.com/users/35997) Last Editor: Anastasia Bellflower (http://diy.stackexchange.com/users/38591)
question-question	2016	0521	1	What's the best way to store potatoes and maximize their shelf-life?	What's the best way to store asparagus?	StackExchange Network: http://cooking.stackexchange.com/questions/419 Author: Lee (http://cooking.stackexchange.com/users/157)	StackExchange Network: http://cooking.stackexchange.com/questions/15114 Author: KatieK (http://cooking.stackexchange.com/users/1685)
question-question	2016	0546	2	How to bake a chicken?	How to truss a chicken?	StackExchange Network: http://cooking.stackexchange.com/questions/7576 Author: Arlen (http://cooking.stackexchange.com/users/1497) Last Editor: Arlen (http://cooking.stackexchange.com/users/1497)	StackExchange Network: http://cooking.stackexchange.com/questions/5996 Author: crtjer (http://cooking.stackexchange.com/users/1302) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)
question-question	2016	0547	0	What is the best way to treat feline ringworm?	What is the best way to clean a grater?	StackExchange Network: http://pets.stackexchange.com/questions/9595 Author: tyler896 (http://pets.stackexchange.com/users/5275) Last Editor: Zaralynda (http://pets.stackexchange.com/users/224)	StackExchange Network: http://cooking.stackexchange.com/questions/12048 Author: Mien (http://cooking.stackexchange.com/users/4580) Last Editor: samthebrand (http://cooking.stackexchange.com/users/7107)
question-question	2016	0551	2	What kind of spider web is this - and how do I get rid of it?	What are these bugs and how do I get rid of them?	StackExchange Network: http://diy.stackexchange.com/questions/8042 Author: warren (http://diy.stackexchange.com/users/178)	StackExchange Network: http://diy.stackexchange.com/questions/32783 Author: krikara (http://diy.stackexchange.com/users/9545)
question-question	2016	0556	0	What's the best way to seal around this faucet?	What's the best way to store asparagus?	StackExchange Network: http://diy.stackexchange.com/questions/1082 Author: Peter (http://diy.stackexchange.com/users/16) Last Editor: Peter (http://diy.stackexchange.com/users/16)	StackExchange Network: http://cooking.stackexchange.com/questions/15114 Author: KatieK (http://cooking.stackexchange.com/users/1685)
question-question	2016	0557	4	How to remove construction adhesive from concrete?	How do I remove adhesive from outdoor concrete deck that is textured?	StackExchange Network: http://diy.stackexchange.com/questions/26154 Author: Diana R (http://diy.stackexchange.com/users/12127) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/48539 Author: Shawn Balles (http://diy.stackexchange.com/users/25052)
question-question	2016	0562	0	What is the difference between a stock and a bond?	What is the difference between a riff and a lick?	StackExchange Network: http://money.stackexchange.com/questions/10602 Author: DavinKF (http://money.stackexchange.com/users/4590) Last Editor: Dheer (http://money.stackexchange.com/users/1113)	StackExchange Network: http://music.stackexchange.com/questions/6496 Author: F.C. (http://music.stackexchange.com/users/832) Last Editor: American Luke (http://music.stackexchange.com/users/1678)
question-question	2016	0570	1	How do I teach my toddler to chew his food?	How do you teach a toddler not to share?	StackExchange Network: http://parenting.stackexchange.com/questions/5108 Author: Torben Gundtofte-Bruun (http://parenting.stackexchange.com/users/109)	StackExchange Network: http://parenting.stackexchange.com/questions/7446 Author: Beofett (http://parenting.stackexchange.com/users/420)
question-question	2016	0584	2	What goes in a student success statement for a faculty application?	What is a good length for the statement of purpose in a U.S. PhD application?	StackExchange Network: http://academia.stackexchange.com/questions/38133 Author: tenureTrackCand (http://academia.stackexchange.com/users/28850) Last Editor: ff524 (http://academia.stackexchange.com/users/11365)	StackExchange Network: http://academia.stackexchange.com/questions/5475 Author: user4050 (http://academia.stackexchange.com/users/4050) Last Editor: Bravo (http://academia.stackexchange.com/users/411)
question-question	2016	0585	0	What is the difference between shawarma and gyros?	what is the difference between Erebor and Moria?	StackExchange Network: http://cooking.stackexchange.com/questions/7695 Author: Michael at Herbivoracious (http://cooking.stackexchange.com/users/1393) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)	StackExchange Network: http://movies.stackexchange.com/questions/24118 Author: user13267 (http://movies.stackexchange.com/users/4763) Last Editor: Napoleon Wilson (http://movies.stackexchange.com/users/49)
question-question	2016	0608	4	Must I enter Europe with Schengen visa from the country where I applied?	If I have Schengen visa, can I enter Schengen area from different country?	StackExchange Network: http://travel.stackexchange.com/questions/21650 Author: Devox (http://travel.stackexchange.com/users/9031) Last Editor: DJClayworth (http://travel.stackexchange.com/users/264)	StackExchange Network: http://travel.stackexchange.com/questions/22032 Author: chhantyal (http://travel.stackexchange.com/users/8879) Last Editor: chhantyal (http://travel.stackexchange.com/users/8879)
question-question	2016	0621	4	What could be causing my toilet to back up?	What could be causing my bathroom drains to back up?	StackExchange Network: http://diy.stackexchange.com/questions/15268 Author: Chris Miller (http://diy.stackexchange.com/users/6643) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/52386 Author: Chris (http://diy.stackexchange.com/users/27689) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0632	3	How to apply for a Schengen visa?	How should I apply for a Schengen visa from the UK?	StackExchange Network: http://travel.stackexchange.com/questions/49592 Author: Tratimp78 (http://travel.stackexchange.com/users/30741) Last Editor: hippietrail (http://travel.stackexchange.com/users/140)	StackExchange Network: http://travel.stackexchange.com/questions/6415 Author: Tuyet (http://travel.stackexchange.com/users/2158) Last Editor: TRiG (http://travel.stackexchange.com/users/253)
question-question	2016	0647	0	What is the best way to apply Shellac-based primer?	What is the best way to clean a grater?	StackExchange Network: http://diy.stackexchange.com/questions/14122 Author: RET (http://diy.stackexchange.com/users/5884)	StackExchange Network: http://cooking.stackexchange.com/questions/12048 Author: Mien (http://cooking.stackexchange.com/users/4580) Last Editor: samthebrand (http://cooking.stackexchange.com/users/7107)
question-question	2016	0669	2	How do I make soft chapattis?	How to make chapattis round and of same thickness?	StackExchange Network: http://cooking.stackexchange.com/questions/2181 Author: Sushma (http://cooking.stackexchange.com/users/80) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)	StackExchange Network: http://cooking.stackexchange.com/questions/24846 Author: Santosh Kumar (http://cooking.stackexchange.com/users/9833) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)
question-question	2016	0670	2	How should you respond to your teacher who cannot help you with a recommendation?	How should you deal with a teacher who is difficult to understand?	StackExchange Network: http://academia.stackexchange.com/questions/36839 Author: kitty (http://academia.stackexchange.com/users/27408) Last Editor: jakebeal (http://academia.stackexchange.com/users/22733)	StackExchange Network: http://academia.stackexchange.com/questions/31906 Author: Leo King (http://academia.stackexchange.com/users/14302)
question-question	2016	0678	1	How can I replace a ceiling fan light pull chain?	How can I replace a ceiling fan with a regular light fixture?	StackExchange Network: http://diy.stackexchange.com/questions/21244 Author: Lonnie E Weck (http://diy.stackexchange.com/users/9471) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/24940 Author: Paul (http://diy.stackexchange.com/users/11399) Last Editor: Brad Mace (http://diy.stackexchange.com/users/887)
question-question	2016	0688	2	What should I do with my credit card debt?	What should my credit limit be?	StackExchange Network: http://money.stackexchange.com/questions/33806 Author: user17618 (http://money.stackexchange.com/users/17618) Last Editor: mhoran_psprep (http://money.stackexchange.com/users/5414)	StackExchange Network: http://money.stackexchange.com/questions/8024 Author: Michael McGowan (http://money.stackexchange.com/users/3360)
question-question	2016	0693	0	What's the best way to store asparagus?	What's the best way to keep my garage from freezing?	StackExchange Network: http://cooking.stackexchange.com/questions/15114 Author: KatieK (http://cooking.stackexchange.com/users/1685)	StackExchange Network: http://diy.stackexchange.com/questions/17096 Author: ArgentoSapiens (http://diy.stackexchange.com/users/5804)
question-question	2016	0695	0	What is the difference between a filler word and a discourse marker?	What is the difference between a copula and a transitive verb?	StackExchange Network: http://linguistics.stackexchange.com/questions/9820 Author: IQAndreas (http://linguistics.stackexchange.com/users/3550)	StackExchange Network: http://linguistics.stackexchange.com/questions/1669 Author: Matt Ellen (http://linguistics.stackexchange.com/users/130) Last Editor: hippietrail (http://linguistics.stackexchange.com/users/51)
question-question	2016	0707	2	What's the best way to run a wire from inside my garage to the outside?	What's the best/easiest way to install and wire a wall light?	StackExchange Network: http://diy.stackexchange.com/questions/42285 Author: Joel The Wizard (http://diy.stackexchange.com/users/20847) Last Editor: Michael Karas (http://diy.stackexchange.com/users/7367)	StackExchange Network: http://diy.stackexchange.com/questions/6749 Author: Connor W (http://diy.stackexchange.com/users/2844) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0722	1	How can I repair my two sloping concrete slabs?	How can I repair my floors' finish?	StackExchange Network: http://diy.stackexchange.com/questions/38178 Author: Robert (http://diy.stackexchange.com/users/19372) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/20057 Author: flora (http://diy.stackexchange.com/users/8820) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)
question-question	2016	0729	3	Why is my furnace blowing hot air outside through a PVC pipe?	Why is my furnace blowing hot air outside?	StackExchange Network: http://diy.stackexchange.com/questions/32877 Author: ryan Williams (http://diy.stackexchange.com/users/15661) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/25322 Author: Robert Osmond (http://diy.stackexchange.com/users/11637) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0745	1	Where can I find a good vocabulary list?	Where can I find a good online thesaurus?	StackExchange Network: http://writers.stackexchange.com/questions/1533 Author: Brandon (http://writers.stackexchange.com/users/1129)	StackExchange Network: http://writers.stackexchange.com/questions/12505 Author: user1985189 (http://writers.stackexchange.com/users/8077) Last Editor: Neil Fein (http://writers.stackexchange.com/users/26)
question-question	2016	0749	4	Why is my dryer taking longer to dry clothes?	Why does it take my dryer 3 hours to dry a load of clothes?	StackExchange Network: http://diy.stackexchange.com/questions/10737 Author: Webnet (http://diy.stackexchange.com/users/4621) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/26415 Author: mguzman72 (http://diy.stackexchange.com/users/12272) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)
question-question	2016	0759	2	How do I stop my dog from jumping on me?	How do I stop my dog from barking when I bring him outside?	StackExchange Network: http://pets.stackexchange.com/questions/2304 Author: user810 (http://pets.stackexchange.com/users/810) Last Editor: JoshDM (http://pets.stackexchange.com/users/129)	StackExchange Network: http://pets.stackexchange.com/questions/5927 Author: Ashlyn Wilkinson (http://pets.stackexchange.com/users/2723) Last Editor: Spiderman (http://pets.stackexchange.com/users/481)
question-question	2016	0760	0	What is this vocal technique called?	What is this stucco-like finish called?	StackExchange Network: http://music.stackexchange.com/questions/15551 Author: Herr K (http://music.stackexchange.com/users/9586) Last Editor: Herr K (http://music.stackexchange.com/users/9586)	StackExchange Network: http://diy.stackexchange.com/questions/30356 Author: blucz (http://diy.stackexchange.com/users/14367)
question-question	2016	0765	1	How can I repair my floors' finish?	How can I repair a leaking shower?	StackExchange Network: http://diy.stackexchange.com/questions/20057 Author: flora (http://diy.stackexchange.com/users/8820) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/51421 Author: gerald Reynolds (http://diy.stackexchange.com/users/27141) Last Editor: RockPaperLizard (http://diy.stackexchange.com/users/27414)
question-question	2016	0772	4	What are some good strength exercises for marathon runners?	What are some good strength training routines for runners?	StackExchange Network: http://sports.stackexchange.com/questions/4 Author: solomongaby (http://sports.stackexchange.com/users/28) Last Editor: Ste (http://sports.stackexchange.com/users/496)	StackExchange Network: http://fitness.stackexchange.com/questions/19490 Author: mattsolar (http://fitness.stackexchange.com/users/12105)
question-question	2016	0780	0	What kind of socket is this?	What kind of bug is this?	StackExchange Network: http://diy.stackexchange.com/questions/16093 Author: StackedCrooked (http://diy.stackexchange.com/users/619) Last Editor: BMitch (http://diy.stackexchange.com/users/2196)	StackExchange Network: http://diy.stackexchange.com/questions/49856 Author: Claudia (http://diy.stackexchange.com/users/25828) Last Editor: Claudia (http://diy.stackexchange.com/users/25842)
question-question	2016	0791	1	How do I secure an old aluminum/glass sliding door?	How do I measure a standard sliding glass door?	StackExchange Network: http://diy.stackexchange.com/questions/63935 Author: Jacob (http://diy.stackexchange.com/users/12628)	StackExchange Network: http://diy.stackexchange.com/questions/21031 Author: n00b (http://diy.stackexchange.com/users/7023)
question-question	2016	0794	0	What is the best way to toast pecans?	What is the best way to start learning a new course?	StackExchange Network: http://cooking.stackexchange.com/questions/29351 Author: ElendilTheTall (http://cooking.stackexchange.com/users/4194)	StackExchange Network: http://academia.stackexchange.com/questions/30414 Author: neoFox (http://academia.stackexchange.com/users/23213) Last Editor: J. Zimmerman (http://academia.stackexchange.com/users/7921)
question-question	2016	0795	1	How can I stop this Shower faucet leak?	How do I remove this shower fixture?	StackExchange Network: http://diy.stackexchange.com/questions/59616 Author: Domingo Ortega (http://diy.stackexchange.com/users/32789) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/3704 Author: Scott P (http://diy.stackexchange.com/users/106)
question-question	2016	0809	0	What is the actual difference between Graduate and Undergraduate texts?	What is the difference between portamento and glissando?	StackExchange Network: http://academia.stackexchange.com/questions/29331 Author: Project Backlog (http://academia.stackexchange.com/users/22501)	StackExchange Network: http://music.stackexchange.com/questions/27056 Author: Dave (http://music.stackexchange.com/users/2639)
question-question	2016	0813	2	Should I tell prospective employer that I got a raise at my current job?	How do I bring up that I got a better job offer to my new current employer?	StackExchange Network: http://workplace.stackexchange.com/questions/40923 Author: jobseeker22 (http://workplace.stackexchange.com/users/32364) Last Editor: jobseeker22 (http://workplace.stackexchange.com/users/32364)	StackExchange Network: http://workplace.stackexchange.com/questions/22924 Author: Ejay Tumacder (http://workplace.stackexchange.com/users/18884)
question-question	2016	0832	3	Do I need to replace my hot water tank's pressure release valve?	Do I need to replace this water pressure valve?	StackExchange Network: http://diy.stackexchange.com/questions/8906 Author: The Evil Greebo (http://diy.stackexchange.com/users/3525)	StackExchange Network: http://diy.stackexchange.com/questions/47026 Author: Courtney Phillips (http://diy.stackexchange.com/users/24196)
question-question	2016	0837	2	How to judge the quality of my own paper?	How can I assess the quality of a paper outside my field?	StackExchange Network: http://academia.stackexchange.com/questions/21322 Author: CyberBoy (http://academia.stackexchange.com/users/15609) Last Editor: CyberBoy (http://academia.stackexchange.com/users/15609)	StackExchange Network: http://academia.stackexchange.com/questions/18328 Author: John Doucette (http://academia.stackexchange.com/users/1125) Last Editor: Wrzlprmft (http://academia.stackexchange.com/users/7734)
question-question	2016	0849	4	Which way does the air flow through my furnace?	Which way does air flow into a furnace?	StackExchange Network: http://diy.stackexchange.com/questions/39847 Author: aherrick (http://diy.stackexchange.com/users/7108) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/22025 Author: duozmo (http://diy.stackexchange.com/users/7635) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0850	0	What is the difference between EFTA and the EU?	what is the difference between Erebor and Moria?	StackExchange Network: http://politics.stackexchange.com/questions/1059 Author: user357320 (http://politics.stackexchange.com/users/324)	StackExchange Network: http://movies.stackexchange.com/questions/24118 Author: user13267 (http://movies.stackexchange.com/users/4763) Last Editor: Napoleon Wilson (http://movies.stackexchange.com/users/49)
question-question	2016	0862	4	Why is my washing machine making this sound?	What is this sound from my washing machine?	StackExchange Network: http://diy.stackexchange.com/questions/39826 Author: Lawrence Barsanti (http://diy.stackexchange.com/users/14401)	StackExchange Network: http://diy.stackexchange.com/questions/67711 Author: Mads Skjern (http://diy.stackexchange.com/users/38310)
question-question	2016	0878	3	How can I stop my cat's playful yet aggressive behavior?	Is my cat's aggressive behavior playful or mean, and how do I stop it?	StackExchange Network: http://pets.stackexchange.com/questions/2996 Author: MsTiggy (http://pets.stackexchange.com/users/1237)	StackExchange Network: http://pets.stackexchange.com/questions/2843 Author: Arkana (http://pets.stackexchange.com/users/1090) Last Editor: Monica Cellio (http://pets.stackexchange.com/users/31)
question-question	2016	0880	4	How do I convert a ceiling fan with 2 separate wall switches to a separate fan & light switch?	How can I add a new light fixture off of a ceiling fan wired to two switches?	StackExchange Network: http://diy.stackexchange.com/questions/55283 Author: TonyC1492 (http://diy.stackexchange.com/users/29789) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/55566 Author: Eric (http://diy.stackexchange.com/users/29939) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)
question-question	2016	0893	0	What is the best way to store fresh berries?	What is the best way to fix this garage floor?	StackExchange Network: http://cooking.stackexchange.com/questions/18502 Author: Beofett (http://cooking.stackexchange.com/users/7019)	StackExchange Network: http://diy.stackexchange.com/questions/66510 Author: user2059078 (http://diy.stackexchange.com/users/19581) Last Editor: Steven (http://diy.stackexchange.com/users/4207)
question-question	2016	0898	1	How do I remove paint from a wood floor?	How do I remove paint from a porous table top?	StackExchange Network: http://diy.stackexchange.com/questions/28829 Author: Risiki (http://diy.stackexchange.com/users/13549) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/33181 Author: SBerg413 (http://diy.stackexchange.com/users/15657) Last Editor: gregmac (http://diy.stackexchange.com/users/157)
question-question	2016	0903	4	How can I repair a towel bar with one end ripped out of the wall?	How can I repair a towel rack that was ripped out of the wall?	StackExchange Network: http://diy.stackexchange.com/questions/40602 Author: Ivan (http://diy.stackexchange.com/users/20779) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/20638 Author: user9091 (http://diy.stackexchange.com/users/9091) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0905	0	What is the difference between a stock and a bond?	What is the difference between chicken cubes and ground chicken?	StackExchange Network: http://money.stackexchange.com/questions/10602 Author: DavinKF (http://money.stackexchange.com/users/4590) Last Editor: Dheer (http://money.stackexchange.com/users/1113)	StackExchange Network: http://cooking.stackexchange.com/questions/57314 Author: user35402 (http://cooking.stackexchange.com/users/35402) Last Editor: Jefromi (http://cooking.stackexchange.com/users/1672)
question-question	2016	0906	5	How to remove a ticks on my dog?	How to remove a tick on a dog?	StackExchange Network: http://pets.stackexchange.com/questions/7557 Author: user3587 (http://pets.stackexchange.com/users/3587)	StackExchange Network: http://pets.stackexchange.com/questions/2553 Author: Cedric H. (http://pets.stackexchange.com/users/469) Last Editor: Cedric H. (http://pets.stackexchange.com/users/469)
question-question	2016	0908	4	How can I remove a really stuck screw?	How can I remove a stuck screw that will still turn?	StackExchange Network: http://diy.stackexchange.com/questions/16263 Author: Tester101 (http://diy.stackexchange.com/users/33) Last Editor: Steven (http://diy.stackexchange.com/users/4207)	StackExchange Network: http://diy.stackexchange.com/questions/25567 Author: user11780 (http://diy.stackexchange.com/users/11780) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)
question-question	2016	0909	3	Which reward / benefits credit card is the best value for the money in Canada?	Which reward/benefits card is the best value for money in Australia?	StackExchange Network: http://money.stackexchange.com/questions/405 Author: Zephyr (http://money.stackexchange.com/users/19) Last Editor: Zephyr (http://money.stackexchange.com/users/19)	StackExchange Network: http://money.stackexchange.com/questions/14004 Author: Casebash (http://money.stackexchange.com/users/1047)
question-question	2016	0912	2	Is it a bad writing practice to start sentences with a verb?	Paper Title, Is it better to start with a verb?	StackExchange Network: http://writers.stackexchange.com/questions/6799 Author: Alexandro Chen (http://writers.stackexchange.com/users/1544) Last Editor: Alexandro Chen (http://writers.stackexchange.com/users/1544)	StackExchange Network: http://academia.stackexchange.com/questions/15453 Author: Hawk (http://academia.stackexchange.com/users/6416) Last Editor: Hawk (http://academia.stackexchange.com/users/6416)
question-question	2016	0913	3	What is this vocal technique called?	What is this technique called?	StackExchange Network: http://music.stackexchange.com/questions/15551 Author: Herr K (http://music.stackexchange.com/users/9586) Last Editor: Herr K (http://music.stackexchange.com/users/9586)	StackExchange Network: http://music.stackexchange.com/questions/2784 Author: Pam (No OwnerUserId. Deleted?) Last Editor: Matthew Read (http://music.stackexchange.com/users/28)
question-question	2016	0921	4	What are refereed and non-refereed journals?	What are the differences between Peer Reviewed Journals and Refereed Journals?	StackExchange Network: http://academia.stackexchange.com/questions/2178 Author: M. G. Rashed (http://academia.stackexchange.com/users/675) Last Editor: David Ketcheson (http://academia.stackexchange.com/users/81)	StackExchange Network: http://academia.stackexchange.com/questions/32720 Author: user51189 (http://academia.stackexchange.com/users/24870) Last Editor: Alexandros (http://academia.stackexchange.com/users/10042)
question-question	2016	0925	5	How do I pump up water pressure in my shower?	How can I improve the water pressure in my shower?	StackExchange Network: http://diy.stackexchange.com/questions/32212 Author: Mike Hanas (http://diy.stackexchange.com/users/15320) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/404 Author: brendan (http://diy.stackexchange.com/users/38) Last Editor: samthebrand (http://diy.stackexchange.com/users/4122)
question-question	2016	0929	2	Schengen visa for UK citizen?	How to apply for a Schengen visa?	StackExchange Network: http://travel.stackexchange.com/questions/5364 Author: kaleeway (http://travel.stackexchange.com/users/1719) Last Editor: Mark Mayo (http://travel.stackexchange.com/users/101)	StackExchange Network: http://travel.stackexchange.com/questions/49592 Author: Tratimp78 (http://travel.stackexchange.com/users/30741) Last Editor: hippietrail (http://travel.stackexchange.com/users/140)
question-question	2016	0939	0	What is the best way to toast pecans?	What's the best way to store asparagus?	StackExchange Network: http://cooking.stackexchange.com/questions/29351 Author: ElendilTheTall (http://cooking.stackexchange.com/users/4194)	StackExchange Network: http://cooking.stackexchange.com/questions/15114 Author: KatieK (http://cooking.stackexchange.com/users/1685)
question-question	2016	0950	2	What can I eat the night before to help me get up in the morning?	What foods can I eat to keep my energy up in an office job in the afternoon?	StackExchange Network: http://fitness.stackexchange.com/questions/6209 Author: Salsero69 (http://fitness.stackexchange.com/users/475) Last Editor: Salsero69 (http://fitness.stackexchange.com/users/475)	StackExchange Network: http://fitness.stackexchange.com/questions/5309 Author: drinck (http://fitness.stackexchange.com/users/2845) Last Editor: Matt Chan (http://fitness.stackexchange.com/users/241)
