		553	2.9	A woman is sitting and looking at the waterfall	The man in a grey t-shirt is sitting on a rock in front of the waterfall
		554	4.4	A dog, which is brown, and a black one are racing in the grass	A dog, which is brown, and a black one are running in the grass
		555	3.4	A dog, which is brown, and a black one are running in the grass	There is no dog running in the grass
		556	2.5	A black man is running in brown grass and racing a dog	A dog, which is brown, and a black one are running in the grass
		557	4.9	A dark black dog and a light brown dog are playing in the yard in the back	A dark black dog and a light brown dog are playing in the backyard
		558	3.8	A dark black dog and a light brown dog are playing in the backyard	A dark black dog and a light brown dog are fighting in the backyard
		559	3.1	The backyard light is playing tricks in the dark on the brown and black dog	A dark black dog and a light brown dog are playing in the backyard
		560	4	A dark black dog and a light brown dog are playing in the yard in the back	A dog, which is brown, and a black one are running in the grass
		561	3.6	A dark black dog and a light brown dog are fighting in the backyard	A dog, which is brown, and a black one are running in the grass
		562	2.5	The backyard light is playing tricks in the dark on the brown and black dog	A dog, which is brown, and a black one are running in the grass
		563	3.6	A dog, which is brown, and a black one are racing in the grass	A dark black dog and a light brown dog are playing in the backyard
		564	3.1	There is no dog running in the grass	A dark black dog and a light brown dog are playing in the backyard
		565	2	A dark black dog and a light brown dog are playing in the backyard	A black man is running in brown grass and racing a dog
		566	3.9	A dog, which is brown, and a black one are running in the grass	A dark black dog and a light brown dog are playing in the backyard
		567	5	A dog that has a brown and white coat is trotting through shallow water	A dog that has a white and brown colored coat is trotting through shallow water.
		568	4.1	A dog that has a brown and white coat is sitting in shallow water	A dog that has a brown and white coat is trotting through shallow water
		569	2.9	A dog that has a brown and white coat is trotting through shallow water	A brown and white coat is floating across shallow water near a trotting dog
		570	4.5	A white and brown dog is walking through the water with difficulty	A white and brown dog is pacing through the water with difficulty
		571	2.6	A white and brown dog is walking through the water with difficulty	There is no white and brown dog pacing with through the water difficulty
		572	3.6	A white man is walking a dog through brown water with difficulty	A white and brown dog is walking through the water with difficulty
		573	3.8	A white and brown dog is pacing through the water with difficulty	A dog that has a brown and white coat is trotting through shallow water
		574	3.1	A dog that has a brown and white coat is trotting through shallow water	There is no white and brown dog pacing with through the water difficulty
		575	2.3	A white man is walking a dog through brown water with difficulty	A dog that has a brown and white coat is trotting through shallow water
		576	4	A dog that has a white and brown colored coat is trotting through shallow water.	A white and brown dog is walking through the water with difficulty
		577	3.5	A dog that has a brown and white coat is sitting in shallow water	A white and brown dog is walking through the water with difficulty
		578	2.5	A white and brown dog is walking through the water with difficulty	A brown and white coat is floating across shallow water near a trotting dog
		579	3.7	A white and brown dog is walking through the water with difficulty	A dog that has a brown and white coat is trotting through shallow water
		580	4.9	A group of boys are playing with a ball in front of a large door made of wood	A bunch of boys are playing with a ball in front of a large door made of wood
		581	3.5	A group of boys are quiet in front of a large door made of wood	A group of boys are playing with a ball in front of a large door made of wood
		582	3.6	A group of boys are playing with a ball in front of a large door made of wood	A ball made of wood is being played through a door in front of a large group of boys 
		583	4.9	The children are playing in front of a door, which is very large	The children are playing in front of a large door
		584	4.3	The children aren't playing in front of a large door	The children are playing in front of a large door
		585	3.8	A group of boys are playing with a ball in front of a large door made of wood	The children are playing in front of a door, which is very large
		586	3.4	The children aren't playing in front of a large door	A group of boys are playing with a ball in front of a large door made of wood
		587	3.4	A bunch of boys are playing with a ball in front of a large door made of wood	The children are playing in front of a large door
		588	3.4	The children are playing in front of a large door	A group of boys are quiet in front of a large door made of wood
		589	3.4	The children are playing in front of a large door	A ball made of wood is being played through a door in front of a large group of boys 
		590	4.2	A group of boys are playing with a ball in front of a large door made of wood	The children are playing in front of a large door
		591	4.3	A woman is taking off a cloak, which is very large, and revealing an extravagant dress	A woman is taking off a cloak, which is very large, and revealing extravagant apparel
		592	3.5	A woman is taking off a cloak, which is very large, and revealing an extravagant dress	A woman is putting on a cloak, which is very large, and concealing an extravagant dress
		593	4.9	A black, red, white and pink dress is being worn by a woman	A dress, which is black, red, white and pink is being worn by a woman
		594	3.8	There is no black, red, white and pink dress being worn by a woman	A black, red, white and pink dress is being worn by a woman
		595	3.6	A dress, which is black, red, white and pink is being worn by a woman	A woman is taking off a cloak, which is very large, and revealing an extravagant dress
		596	2.4	There is no black, red, white and pink dress being worn by a woman	A woman is taking off a cloak, which is very large, and revealing an extravagant dress
		597	2.8	A black, red, white and pink dress is being worn by a woman	A woman is taking off a cloak, which is very large, and revealing extravagant apparel
		598	3.2	A woman is putting on a cloak, which is very large, and concealing an extravagant dress	A black, red, white and pink dress is being worn by a woman
		599	3.4	A woman is taking off a cloak, which is very large, and revealing an extravagant dress	A black, red, white and pink dress is being worn by a woman
		600	5	The teenage girl is wearing beads that are red	A teenage girl is wearing beads that are red
		601	3.8	A teenage girl is storing away beads that are red	A teenage girl is wearing beads that are red
		602	2.8	A teenage girl is wearing beads that are red	The girl likes red and isn't wearing beads for teenagers
		603	5	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	A lady of young age, with light brown hair, is wearing a red necklace, a sweatshirt and earrings and is smiling
		604	3.7	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	There is no young lady with light brown hair wearing a red necklace, a sweatshirt and earrings and smiling
		605	3.3	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	A red sweatshirt with a smiling lady upon it is suited to be worn with light brown hair, earrings and a necklace 
		606	3.1	A lady of young age, with light brown hair, is wearing a red necklace, a sweatshirt and earrings and is smiling	A teenage girl is wearing beads that are red
		607	3.2	A teenage girl is wearing beads that are red	There is no young lady with light brown hair wearing a red necklace, a sweatshirt and earrings and smiling
		608	1.915	A teenage girl is wearing beads that are red	A red sweatshirt with a smiling lady upon it is suited to be worn with light brown hair, earrings and a necklace 
		609	2.4	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	The teenage girl is wearing beads that are red
		610	2	A teenage girl is storing away beads that are red	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling
		611	2.3	The girl likes red and isn't wearing beads for teenagers	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling
		612	3	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	A teenage girl is wearing beads that are red
		613	4.9	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A boy is effortlessly climbing up a wall artificially built for climbing and is attached to a rope
		614	3.935	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A boy is coming down a wall artificially built for climbing and isn't attached to the rope
		615	4.2	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A climber on the wall is attached to the climbing boy with an artificially built rope
		616	5	A fearful little boy is on a climbing wall	A little boy, who looks fearful, is on a climbing wall.
		617	3.4	A fearful little boy is on a climbing wall	A fearful little boy is on the ground
		618	2.8	A climbing boy rescues the fearful cat from over the wall	A fearful little boy is on a climbing wall
		619	3.5	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A little boy, who looks fearful, is on a climbing wall.
		620	2.6	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A fearful little boy is on the ground
		621	2.2	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A climbing boy rescues the fearful cat from over the wall
		622	4.1	A fearful little boy is on a climbing wall	A boy is effortlessly climbing up a wall artificially built for climbing and is attached to a rope
		623	3	A boy is coming down a wall artificially built for climbing and isn't attached to the rope	A fearful little boy is on a climbing wall
		624	3.4	A climber on the wall is attached to the climbing boy with an artificially built rope	A fearful little boy is on a climbing wall
		625	3.9	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A fearful little boy is on a climbing wall
		626	4.8	A dad is launching his daughter into a swimming pool	A father is launching the daughter in a swimming pool
		627	3.3	A father is launching the daughter in a swimming pool	A father is taking away his daughter from a swimming pool
		628	3.2	A father is in the swimming pool during his daughters launch	A father is launching the daughter in a swimming pool
		629	4.8	The man is tossing a kid into the swimming pool that is near the ocean	One man is tossing a kid into the swimming pool that is near the ocean
		630	3.5	A man isn't tossing a kid into the swimming pool that is near the ocean	The man is tossing a kid into the swimming pool that is near the ocean
		631	2.2	The man is tossing a kid into the swimming pool that is near the ocean	A kid swimming in the ocean is tossing a coin into the pool, near the man
		632	3.9	One man is tossing a kid into the swimming pool that is near the ocean	A father is launching the daughter in a swimming pool
		633	3	A man isn't tossing a kid into the swimming pool that is near the ocean	A father is launching the daughter in a swimming pool
		634	1.6	A kid swimming in the ocean is tossing a coin into the pool, near the man	A father is launching the daughter in a swimming pool
		635	4.2	A dad is launching his daughter into a swimming pool	The man is tossing a kid into the swimming pool that is near the ocean
		636	2.9	A father is taking away his daughter from a swimming pool	The man is tossing a kid into the swimming pool that is near the ocean
		637	2.515	A father is in the swimming pool during his daughters launch	The man is tossing a kid into the swimming pool that is near the ocean
		638	3.8	A father is launching the daughter in a swimming pool	The man is tossing a kid into the swimming pool that is near the ocean
		639	4.9	One man is climbing the cliff with a rope	One man is climbing a cliff with a rope
		640	3.3	One man is descending a cliff with a rope	One man is climbing a cliff with a rope
		641	3.1	A social climber is tying a man to a cliff with a rope	One man is climbing a cliff with a rope
		642	5	A person is climbing a rock with a rope, which is pink	A rock is being climbed by a person with a rope, which is pink
		643	3.9	A person is standing in front of a rock with a rope, which is pink	A person is climbing a rock with a rope, which is pink
		644	3.4	A person is climbing a rock with a rope, which is pink	A person with pink climbing gear roped the rock
		645	4.3	A rock is being climbed by a person with a rope, which is pink	One man is climbing a cliff with a rope
		646	3.4	One man is climbing a cliff with a rope	A person is standing in front of a rock with a rope, which is pink
		647	3.3	One man is climbing a cliff with a rope	A person with pink climbing gear roped the rock
		648	4.1	A person is climbing a rock with a rope, which is pink	One man is climbing the cliff with a rope
		649	2.8	A person is climbing a rock with a rope, which is pink	One man is descending a cliff with a rope
		650	2.685	A person is climbing a rock with a rope, which is pink	A social climber is tying a man to a cliff with a rope
		651	4.6	A person is climbing a rock with a rope, which is pink	One man is climbing a cliff with a rope
		652	4.8	The young boy is climbing the wall made of rock	One young boy is climbing a wall made of rock
		653	4.1	A young boy isn't climbing a wall made of rock	The young boy is climbing the wall made of rock
		654	3.3	A young climber is making a rock wall for the boys	The young boy is climbing the wall made of rock
		655	4.7	A young child is climbing a rock climbing wall which is indoors	A young kid is climbing a rock climbing wall which is indoors
		656	4	A young child is climbing a rock climbing wall which is indoors	A young child is under a rock climbing wall which is indoors
		657	3.2	A young child is climbing a rock climbing wall which is indoors	A child is indoors watching a program about some young climbers on a rock wall.
		658	4.3	The young boy is climbing the wall made of rock	A young kid is climbing a rock climbing wall which is indoors
		659	3.4	A young child is under a rock climbing wall which is indoors	The young boy is climbing the wall made of rock
		660	3.4	A child is indoors watching a program about some young climbers on a rock wall.	The young boy is climbing the wall made of rock
		661	4.3	One young boy is climbing a wall made of rock	A young child is climbing a rock climbing wall which is indoors
		662	3.9	A young boy isn't climbing a wall made of rock	A young child is climbing a rock climbing wall which is indoors
		663	2.9	A young climber is making a rock wall for the boys	A young child is climbing a rock climbing wall which is indoors
		664	4.2	A young child is climbing a rock climbing wall which is indoors	The young boy is climbing the wall made of rock
		665	4.8	One man is doing a trick with a bicycle in midair	One man is doing a bicycle trick in midair
		666	3.5	One man is doing a bicycle trick in midair	A man is failing to perform a bicycle trick in midair
		667	4.9	A cyclist is fearlessly performing a trick in the air	The cyclist is performing a trick in the air
		668	3.8	The cyclist is performing a trick in the air	The cyclist isn't performing a trick in the air
		669	2.4	The air is tricking a performing cyclist	The cyclist is performing a trick in the air
		670	4.065	One man is doing a bicycle trick in midair	A cyclist is fearlessly performing a trick in the air
		671	2.9	One man is doing a bicycle trick in midair	The cyclist isn't performing a trick in the air
		672	3	One man is doing a bicycle trick in midair	The air is tricking a performing cyclist
		673	4.1	One man is doing a trick with a bicycle in midair	The cyclist is performing a trick in the air
		674	3.3	A man is failing to perform a bicycle trick in midair	The cyclist is performing a trick in the air
		675	4.4	One man is doing a bicycle trick in midair	The cyclist is performing a trick in the air
		676	4.9	A dog, which is black, and a white one are staring at each other in the street	A dog, which is black, and another one, which is white, are staring at each other in the street
		677	3.6	A dog, which is black, and a white one are ignoring each other in the street	A dog, which is black, and a white one are staring at each other in the street
		678	3.1	A dog, which is black, and a white one are staring at each other in the street	One white dog is staring at the black street
		679	4.6	Two dogs of different breeds are looking angrily at each other across a street	Two dogs of different breeds are looking at each other across a street
		680	3.9	Two dogs of different breeds are looking at each other across a street	There are no dogs of different breeds looking at each other across a street
		681	3.1	Along two streets, different breeds of dogs are being looked at	Two dogs of different breeds are looking at each other across a street
		682	3.9	Two dogs of different breeds are looking angrily at each other across a street	A dog, which is black, and a white one are staring at each other in the street
		683	3.4	A dog, which is black, and a white one are staring at each other in the street	There are no dogs of different breeds looking at each other across a street
		684	2.9	A dog, which is black, and a white one are staring at each other in the street	Along two streets, different breeds of dogs are being looked at
		685	4.1	A dog, which is black, and another one, which is white, are staring at each other in the street	Two dogs of different breeds are looking at each other across a street
		686	3.5	Two dogs of different breeds are looking at each other across a street	A dog, which is black, and a white one are ignoring each other in the street
		687	3.4	One white dog is staring at the black street	Two dogs of different breeds are looking at each other across a street
		688	4.4	A dog, which is black, and a white one are staring at each other in the street	Two dogs of different breeds are looking at each other across a street
		690	3.4	A dog next to a tree, which is probably a pine, is dropping a bucket	A dog next to a tree, which is probably a pine, is biting a bucket
		691	3.2	A dog next to a tree, which is probably a pine, is biting a bucket	A dog in a bucket is biting a tree which is probably a pine
		692	5	A dog which is furry and black is in a backyard and is carrying a basket in its mouth.	A dog which is furry and black is in a back yard and is carrying a basket in its mouth
		693	3.7	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	There is no dog which is furry and black in a back yard carrying a basket in its mouth.
		694	3.9	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	A dog in the backyard is carrying black fur in a basket in its mouth.
		695	3.4	A dog which is furry and black is in a backyard and is carrying a basket in its mouth.	A dog next to a tree, which is probably a pine, is biting a bucket
		696	3.2	A dog next to a tree, which is probably a pine, is biting a bucket	There is no dog which is furry and black in a back yard carrying a basket in its mouth.
		697	3.4	A dog in the backyard is carrying black fur in a basket in its mouth.	A dog next to a tree, which is probably a pine, is biting a bucket
		699	2.8	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	A dog next to a tree, which is probably a pine, is dropping a bucket
		700	2.1	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	A dog in a bucket is biting a tree which is probably a pine
		701	2.5	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	A dog next to a tree, which is probably a pine, is biting a bucket
		702	4.7	Two persons of large size are sitting on a park bench and they have a bottle of soda between them	Two large persons are sitting on a park bench and they have a bottle of soda between them
		703	4.1	Two large persons are sitting on a park bench and they have a bottle of soda between them	Two large persons are standing near a park bench and they have nothing between them
		704	3.7	Two large park benches have a person sitting and a bottle of soda between them	Two large persons are sitting on a park bench and they have a bottle of soda between them
		705	4.6	A man and a woman are sitting comfortably on the bench	Two people are sitting comfortably on the bench
		706	3.585	A man and a woman are sitting comfortably on the bench	Nobody is sitting comfortably on the bench
		707	3.5	Two large persons are sitting on a park bench and they have a bottle of soda between them	Two people are sitting comfortably on the bench
		708	3.6	Nobody is sitting comfortably on the bench	Two large persons are sitting on a park bench and they have a bottle of soda between them
		709	3.3	A man and a woman are sitting comfortably on the bench	Two persons of large size are sitting on a park bench and they have a bottle of soda between them
		710	2.8	Two large persons are standing near a park bench and they have nothing between them	A man and a woman are sitting comfortably on the bench
		711	3	A man and a woman are sitting comfortably on the bench	Two large park benches have a person sitting and a bottle of soda between them
		712	3.9	A man and a woman are sitting comfortably on the bench	Two large persons are sitting on a park bench and they have a bottle of soda between them
		713	5	One man is leading the race	A man is leading the race
		714	3.1	A man is leading the race	A man is bringing up the rear of the race
		715	3.7	The man is racing for the lead 	A man is leading the race
		716	4.1	A few men in a competition are running outside	A few men in a competition are running outdoors
		717	3.9	A few men in a competition are running outside	A few men in a competition are running indoors
		718	3.9	A few men in a competition are running outside	A few men are running competitions outside
		719	3.1	A man is leading the race	A few men in a competition are running outdoors
		720	2.1	A man is leading the race	A few men in a competition are running indoors
		721	3.1	A man is leading the race	A few men are running competitions outside
		722	3.1	A few men in a competition are running outside	One man is leading the race
		723	3.7	A man is bringing up the rear of the race	A few men in a competition are running outside
		724	3.4	A few men in a competition are running outside	The man is racing for the lead 
		725	3.8	A few men in a competition are running outside	A man is leading the race
		726	4.9	The subject is being studied by a man with a camera	A man with a camera is studying the subject
		727	3.6	A man with a camera is studying the subject	There is no man with a camera studying the subject
		728	3.6	A man with a camera is studying the subject	The study subject is a camera man
		729	4.9	The man with the dyed purple hat is operating a camera that makes videos	The man in the purple hat is operating a camera that makes videos
		730	3.4	The man in the purple hat isn't operating a camera that makes videos	The man in the purple hat is operating a camera that makes videos
		731	3.4	The man with the dyed purple hat is operating a camera that makes videos	A man with a camera is studying the subject
		732	3.2	A man with a camera is studying the subject	The man in the purple hat isn't operating a camera that makes videos
		733	3.6	The man in the purple hat is operating a camera that makes videos	The subject is being studied by a man with a camera
		734	3.2	The man in the purple hat is operating a camera that makes videos	There is no man with a camera studying the subject
		735	2.8	The study subject is a camera man	The man in the purple hat is operating a camera that makes videos
		736	3.3	The man in the purple hat is operating a camera that makes videos	A man with a camera is studying the subject
		737	4.8	The bride and the groom are leaving after the marriage	The bride and the groom are leaving after the wedding
		738	4.3	The bride and the groom are arriving after the wedding	The bride and the groom are leaving after the wedding
		739	3.2	The bride is leaving the groom after the wedding	The bride and the groom are leaving after the wedding
		740	4.8	A married couple is walking down the aisle	A couple who have just got married are walking down the isle
		741	4.4	A married couple is walking up the aisle	A married couple is walking down the aisle
		742	2.9	A married couple is walking down the aisle	The priest is walking down the aisle to marry a couple
		743	4.1	A couple who have just got married are walking down the isle	The bride and the groom are leaving after the wedding
		744	3.9	A married couple is walking up the aisle	The bride and the groom are leaving after the wedding
		745	2.8	The priest is walking down the aisle to marry a couple	The bride and the groom are leaving after the wedding
		746	3.6	The bride and the groom are leaving after the marriage	A married couple is walking down the aisle
		747	4	The bride and the groom are arriving after the wedding	A married couple is walking down the aisle
		748	2.6	A married couple is walking down the aisle	The bride is leaving the groom after the wedding
		749	3.4	A married couple is walking down the aisle	The bride and the groom are leaving after the wedding
		750	4.3	The students are filling the classroom	A classroom is full of students
		751	2.3	A classroom is full of students	A classroom is empty
		752	4.8	The presentation is being watched by a classroom of students	The presentation is being attended by a classroom of students
		753	4.4	The presentation isn't being watched by a classroom of students	The presentation is being watched by a classroom of students
		754	3.4	The presentation is being attended by a classroom of students	A classroom is full of students
		755	3.1	The presentation isn't being watched by a classroom of students	A classroom is full of students
		756	2.9	The presentation is being watched by a classroom of students	The students are filling the classroom
		757	3	The presentation is being watched by a classroom of students	A classroom is empty
		758	3.9	The presentation is being watched by a classroom of students	A classroom is full of students
		760	3.2	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A boy at the bottom of a hill covered in snow is naked and is sitting on his knees
		761	3.5	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow
		762	4.5	The kid is happily sliding in the snow	The kid is sliding in the snow
		763	4.2	The kid is sliding in the snow	The kid is still in the snow
		764	3.4	A snow slide is full of kids	The kid is sliding in the snow
		765	4	The kid is happily sliding in the snow	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees
		766	3.4	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is still in the snow
		767	2.7	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A snow slide is full of kids
		769	2.7	The kid is sliding in the snow	A boy at the bottom of a hill covered in snow is naked and is sitting on his knees
		770	3.6	The kid is sliding in the snow	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow
		771	3.6	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is sliding in the snow
		772	4.5	A woman and a dog are peacefully sitting on a tree stump	A woman and a dog are sitting on a tree stump
		773	3.5	A woman and a dog are standing near a tree stump	A woman and a dog are sitting on a tree stump
		774	4.4	A woman, who is old, is near a dog that has a white coat	A woman, who is old, is near a white dog
		775	3.6	A woman, who is old, is near a white dog	A woman, who is old, is far from a white dog
		776	2.8	A woman, who is old, is near a dog that has a white coat	A woman and a dog are sitting on a tree stump
		777	2.4	A woman, who is old, is far from a white dog	A woman and a dog are sitting on a tree stump
		778	3.685	A woman, who is old, is near a white dog	A woman and a dog are peacefully sitting on a tree stump
		779	3	A woman, who is old, is near a white dog	A woman and a dog are standing near a tree stump
		780	3.1	A woman, who is old, is near a white dog	A woman and a dog are sitting on a tree stump
		781	4.3	A dog is excitedly playing with water in a field	A dog is excitedly playing with water in the grass
		782	3.75	A dog is excitedly playing with water in the grass	There is no dog excitedly playing with water in the grass
		783	3.5	A man is watering the grass and excitedly playing with a dog	A dog is excitedly playing with water in the grass
		784	4.5	The dog is biting some droplets of water	The dog is snapping at some droplets of water
		785	4	The dog is snapping at some droplets of water	The dog isn't snapping at some droplets of water
		786	2.3	The dog is snapping at some droplets of water	A snap is depicting some water falling in droplets on the dog
		787	3.2	A dog is excitedly playing with water in the grass	The dog is biting some droplets of water
		788	3.5	The dog isn't snapping at some droplets of water	A dog is excitedly playing with water in the grass
		789	2.9	A dog is excitedly playing with water in the grass	A snap is depicting some water falling in droplets on the dog
		790	3.65	A dog is excitedly playing with water in a field	The dog is snapping at some droplets of water
		791	3.5	The dog is snapping at some droplets of water	There is no dog excitedly playing with water in the grass
		792	2.4	A man is watering the grass and excitedly playing with a dog	The dog is snapping at some droplets of water
		793	4.2	The dog is snapping at some droplets of water	A dog is excitedly playing with water in the grass
		794	4.6	Two men are walking two dogs with golden coats in the snow	Two people are walking two dogs with golden coats in the snow
		795	3.8	Two people are walking two dogs with golden coats in the snow	Two people are in the snow holding two dogs with golden coats
		796	4.4	Two people are in the snow, wearing clothes that provide camouflage	Some people are in the snow, wearing clothes that provide camouflage
		797	3.3	Nobody is in the snow wearing clothes that provide camouflage	Two people are in the snow, wearing clothes that provide camouflage
		798	3.8	Two people are in the snow not wearing clothes, which provides camouflage. 	Two people are in the snow, wearing clothes that provide camouflage
		799	2.7	Some people are in the snow, wearing clothes that provide camouflage	Two people are walking two dogs with golden coats in the snow
		800	2.5	Nobody is in the snow wearing clothes that provide camouflage	Two people are walking two dogs with golden coats in the snow
		801	2.1	Two people are walking two dogs with golden coats in the snow	Two people are in the snow not wearing clothes, which provides camouflage. 
		802	3.2	Two people are in the snow, wearing clothes that provide camouflage	Two men are walking two dogs with golden coats in the snow
		803	2.6	Two people are in the snow, wearing clothes that provide camouflage	Two people are in the snow holding two dogs with golden coats
		804	2.7	Two people are in the snow, wearing clothes that provide camouflage	Two people are walking two dogs with golden coats in the snow
		805	4.9	A girl from Asia, in front of a brick window, looks surprised	A girl from Asia, in front of a window made of bricks, looks surprised
		806	3.2	A girl from Asia, in front of a brick window, doesn't look surprised	A girl from Asia, in front of a brick window, looks surprised
		807	4.6	A girl is looking on surprised from a front window in a house in Asia.	A girl from Asia, in front of a brick window, looks surprised
		808	4.6	A girl is wearing a t-shirt and has her mouth open.	A girl has a t-shirt and is keeping her mouth open
		809	3.9	There is no girl wearing a t-shirt and keeping her mouth open	A girl is wearing a t-shirt and has her mouth open.
		810	2.6	A girl has a t-shirt and is keeping her mouth open	A girl from Asia, in front of a brick window, looks surprised
		811	2.2	There is no girl wearing a t-shirt and keeping her mouth open	A girl from Asia, in front of a brick window, looks surprised
		812	2.4	A girl from Asia, in front of a window made of bricks, looks surprised	A girl is wearing a t-shirt and has her mouth open.
		813	2.1	A girl from Asia, in front of a brick window, doesn't look surprised	A girl is wearing a t-shirt and has her mouth open.
		814	2.4	A girl is looking on surprised from a front window in a house in Asia.	A girl is wearing a t-shirt and has her mouth open.
		815	3	A girl is wearing a t-shirt and has her mouth open.	A girl from Asia, in front of a brick window, looks surprised
		816	5	A group of people is equipped with protective gear	A group of people is equipped with gear used for protection
		817	3.5	A group of people is equipped with protective gear	A group of people is equipped with unprotective gear
		818	4.8	A person in biking gear is standing steadily in front of some mountains 	A person in the gear used for biking is standing steadily in front of the mountains
		819	3.6	A person in biking gear is standing steadily in front of some mountains 	There is no person in bike gear standing steadily in front of the mountains
		820	3.6	A person in biking gear is standing steadily in front of some mountains 	The mountain gear is steadily placed in front of the standing biker
		821	2.4	A group of people is equipped with protective gear	A person in the gear used for biking is standing steadily in front of the mountains
		822	2.3	There is no person in bike gear standing steadily in front of the mountains	A group of people is equipped with protective gear
		823	2.7	The mountain gear is steadily placed in front of the standing biker	A group of people is equipped with protective gear
		824	2	A group of people is equipped with gear used for protection	A person in biking gear is standing steadily in front of some mountains 
		825	2	A group of people is equipped with unprotective gear	A person in biking gear is standing steadily in front of some mountains 
		826	2.7	A group of people is equipped with protective gear	A person in biking gear is standing steadily in front of some mountains 
		828	3.1	The football is between the feet of a boy who is lying on the grass	The football isn't between the feet of a boy who is lying in the grass
		829	4.4	The boy on the grass is lying and is hiding the football between his feet	The football is between the feet of a boy who is lying on the grass
		830	4.6	The little kid is playing football and falling harmlessly into the grass	The little kid is playing football and falling into the grass
		831	4.1	There is no little kid playing football and falling into the grass	The little kid is playing football and falling into the grass
		832	3.7	The little kid is playing football and falling into the grass	A football player is falling into the grass to dodge a little kid
		833	3.4	The football is between the feet of a boy who is lying on the grass	The little kid is playing football and falling harmlessly into the grass
		834	3	There is no little kid playing football and falling into the grass	The football is between the feet of a boy who is lying on the grass
		835	2.9	The football is between the feet of a boy who is lying on the grass	A football player is falling into the grass to dodge a little kid
		836	3.5	The football is between the feet of a boy who is lying on the grass	The little kid is playing football and falling into the grass
		837	3.8	The little kid is playing football and falling into the grass	The football isn't between the feet of a boy who is lying in the grass
		838	3.4	The boy on the grass is lying and is hiding the football between his feet	The little kid is playing football and falling into the grass
		840	4.8	A man with climbing equipment is hanging from a rock, which is vertical and white	A man with equipment used for climbing is hanging from a white, vertical rock.
		841	3.9	A man with equipment used for climbing is hanging from a white, vertical rock.	A man with equipment used for climbing is under a vertical, white rock
		842	3.2	The climbing equipment to rescue a man is hanging from a white, vertical rock	A man with equipment used for climbing is hanging from a white, vertical rock.
		843	4.2	A woman with pigtails is climbing a rock wall	A woman with a ponytail is climbing a wall of rock
		844	4.085	A woman with a ponytail is climbing down a wall of rock	A woman with a ponytail is climbing a wall of rock
		845	2.9	A woman with a ponytail is climbing a wall of rock	A woman is tailing a pony near a rock climbing wall
		846	2.1	A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with pigtails is climbing a rock wall
		847	2.7	A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with a ponytail is climbing down a wall of rock
		848	1.8	A woman is tailing a pony near a rock climbing wall	A man with equipment used for climbing is hanging from a white, vertical rock.
		849	3.1	A woman with a ponytail is climbing a wall of rock	A man with climbing equipment is hanging from a rock, which is vertical and white
		850	2.7	A man with equipment used for climbing is under a vertical, white rock	A woman with a ponytail is climbing a wall of rock
		851	1.8	A woman with a ponytail is climbing a wall of rock	The climbing equipment to rescue a man is hanging from a white, vertical rock
		852	2.7	A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with a ponytail is climbing a wall of rock
		853	4.4	A black and a white dog are joyfully running on the grass	A dog, which has a black coat, and a white dog are running on the grass
		854	3.2	There is no dog joyfully running on the grass	A black and a white dog are joyfully running on the grass
		855	2.4	A black and a white dog are joyfully running on the grass	A black person in white is joyfully running with the dog on the grass
		856	4.7	One white dog and one black one are cheerfully running side by side on the grass	One white dog and one black one are running side by side on the grass
		857	3.7	One white dog and one black one are sitting side by side on the grass	One white dog and one black one are running side by side on the grass
		858	4.4	One white dog and one black one are cheerfully running side by side on the grass	A black and a white dog are joyfully running on the grass
